,TCGA-D7-A74A-01A-11R-A32D-31,TCGA-CG-4441-01A-01R-1802-13,TCGA-BR-8591-01A-11R-2402-13,TCGA-VQ-A91E-01A-31R-A414-31,TCGA-D7-A6F0-01A-11R-A31P-31,TCGA-IN-A6RI-01A-11R-A32D-31,TCGA-B7-A5TI-01A-11R-A31P-31,TCGA-BR-A4J6-01A-11R-A251-31,TCGA-FP-7829-01A-11R-2055-13,TCGA-VQ-A8E7-01B-11R-A414-31,TCGA-VQ-AA6K-01A-11R-A414-31,TCGA-RD-A8N0-01A-12R-A36D-31,TCGA-IN-A6RL-01A-11R-A32D-31,TCGA-CD-8535-01A-11R-2343-13,TCGA-VQ-A91D-01A-11R-A414-31,TCGA-CD-8526-01A-11R-2343-13,TCGA-BR-8361-01A-11R-2343-13,TCGA-CD-5804-01A-12R-2055-13,TCGA-BR-A4J4-01A-12R-A251-31,TCGA-MX-A5UJ-01A-11R-A31P-31,TCGA-CG-4301-01A-01R-1157-13,TCGA-BR-6852-01A-11R-1884-13,TCGA-IN-A7NR-01A-11R-A354-31,TCGA-VQ-A8PD-01A-11R-A414-31,TCGA-BR-6563-01A-13R-2055-13,TCGA-F1-6177-01A-11R-1802-13,TCGA-VQ-A925-01A-11R-A414-31,TCGA-VQ-A94P-01A-13R-A414-31,TCGA-MX-A666-01A-11R-A31P-31,TCGA-BR-6709-01A-11R-1884-13,TCGA-BR-8369-01A-11R-2343-13,TCGA-HU-A4G9-01A-11R-A24K-31,TCGA-BR-6565-01A-11R-1802-13,TCGA-CG-4460-01A-01R-1157-13,TCGA-IN-8462-01A-11R-2343-13,TCGA-RD-A7BS-01A-11R-A32D-31,TCGA-BR-8486-01A-31R-2402-13,TCGA-VQ-A8PK-01A-12R-A414-31,TCGA-D7-A6EX-01A-11R-A31P-31,TCGA-HU-A4H4-01A-21R-A251-31,TCGA-VQ-A8DT-01A-11R-A36D-31,TCGA-HU-A4GF-01A-11R-A24K-31,TCGA-BR-8367-01A-11R-2343-13,TCGA-IN-7808-01A-11R-2203-13,TCGA-BR-8297-01A-12R-2343-13,TCGA-B7-5818-01A-11R-1602-13,TCGA-BR-8683-01A-11R-2402-13,TCGA-BR-8366-01A-11R-2343-13,TCGA-BR-8291-01A-11R-2343-13,TCGA-VQ-A91X-01A-12R-A414-31,TCGA-BR-4367-01A-01R-1157-13,TCGA-D7-6522-01A-11R-1802-13,TCGA-BR-8682-01A-11R-2402-13,TCGA-CG-4436-01A-01R-1157-13,TCGA-BR-7901-01A-11R-2203-13,TCGA-BR-6707-01A-11R-1884-13,TCGA-HU-A4H5-01A-21R-A251-31,TCGA-BR-8679-01A-11R-2402-13,TCGA-FP-A4BF-01A-12R-A36D-31,TCGA-CD-5798-01A-11R-1602-13,TCGA-VQ-A8E2-01A-11R-A36D-31,TCGA-D7-A6F2-01A-12R-A31P-31,TCGA-BR-7717-01A-11R-2055-13,TCGA-VQ-A8DZ-01A-11R-A36D-31,TCGA-CG-5732-01A-11R-1602-13,TCGA-CG-4462-01A-01R-1157-13,TCGA-BR-4191-01A-02R-1131-13,TCGA-IN-8663-01A-11R-2402-13,TCGA-R5-A7ZI-01A-11R-A354-31,TCGA-BR-8686-01A-11R-2402-13,TCGA-CD-A486-01A-11R-A24K-31,TCGA-VQ-A8P3-01A-11R-A36D-31,TCGA-BR-4256-01A-01R-1131-13,TCGA-BR-6455-01A-11R-1802-13,TCGA-BR-8372-01A-11R-2343-13,TCGA-HU-A4H8-01A-11R-A251-31,TCGA-CG-4444-01A-01R-1157-13,TCGA-BR-A4CS-01A-11R-A24K-31,TCGA-IN-A6RS-01A-12R-A354-31,TCGA-CD-A487-01A-21R-A24K-31,TCGA-D7-6822-01A-11R-1884-13,TCGA-BR-8058-01A-31R-2343-13,TCGA-HU-8238-01A-11R-2343-13,TCGA-VQ-A8PP-01A-21R-A414-31,TCGA-HJ-7597-01A-21R-2203-13,TCGA-VQ-A8P8-01A-11R-A39E-31,TCGA-VQ-A8P5-01A-11R-A39E-31,TCGA-IN-A6RJ-01A-21R-A33Y-31,TCGA-IN-A6RO-01A-12R-A33Y-31,TCGA-BR-6458-01A-11R-1802-13,TCGA-VQ-AA6D-01A-11R-A414-31,TCGA-D7-6526-01A-11R-1802-13,TCGA-BR-4279-01A-01R-1131-13,TCGA-BR-A4CR-01A-11R-A24K-31,TCGA-BR-A4PF-01A-11R-A251-31,TCGA-CG-5722-01A-21R-1602-13,TCGA-CG-4306-01A-01R-1157-13,TCGA-BR-A4J7-01A-31R-A251-31,TCGA-BR-8081-01A-11R-2343-13,TCGA-HU-A4GJ-01A-11R-A251-31,TCGA-D7-A6EZ-01A-11R-A31P-31,TCGA-D7-6528-01A-11R-1802-13,TCGA-HU-A4G2-01A-11R-A251-31,TCGA-VQ-A924-01A-11R-A414-31,TCGA-CG-4443-01A-01R-1157-13,TCGA-BR-7722-01A-31R-2203-13,TCGA-BR-A4J9-01A-12R-A251-31,TCGA-VQ-AA64-01A-11R-A414-31,TCGA-VQ-A922-01A-11R-A414-31,TCGA-D7-6521-01A-11R-1802-13,TCGA-HU-A4GT-01A-21R-A251-31,TCGA-BR-7723-01A-11R-2055-13,TCGA-R5-A805-01A-11R-A36D-31,TCGA-CG-4305-01A-01R-1157-13,TCGA-BR-6453-01A-11R-1802-13,TCGA-CD-5813-01A-11R-1602-13,TCGA-CD-8534-01A-11R-2343-13,TCGA-VQ-AA6F-01A-31R-A414-31,TCGA-BR-8289-01A-11R-2343-13,TCGA-ZA-A8F6-01A-23R-A36D-31,TCGA-HU-A4GC-01A-12R-A251-31,TCGA-VQ-A928-01A-11R-A414-31,TCGA-CG-4304-01A-01R-1157-13,TCGA-HU-A4GP-01A-11R-A251-31,TCGA-3M-AB47-01A-22R-A414-31,TCGA-KB-A93J-01A-11R-A39E-31,TCGA-IN-A6RN-01A-12R-A33Y-31,TCGA-BR-7715-01A-11R-2055-13,TCGA-HF-7134-01A-11R-2055-13,TCGA-BR-8678-01A-11R-2402-13,TCGA-D7-A6EY-01A-21R-A31P-31,TCGA-IP-7968-01A-11R-2203-13,TCGA-CG-4440-01A-01R-1157-13,TCGA-F1-6875-01A-11R-2055-13,TCGA-HU-8244-01A-11R-2343-13,TCGA-VQ-A91A-01A-11R-A414-31,TCGA-BR-8364-01A-11R-2343-13,TCGA-VQ-A8PE-01A-11R-A414-31,TCGA-FP-A8CX-01A-11R-A36D-31,TCGA-BR-4267-01A-01R-1131-13,TCGA-CG-5734-01A-11R-1602-13,TCGA-VQ-AA6A-01A-11R-A414-31,TCGA-BR-4187-01A-01R-1131-13,TCGA-D7-A4YU-01A-21R-A251-31,TCGA-VQ-A8PU-01A-12R-A414-31,TCGA-BR-6457-01A-21R-1802-13,TCGA-BR-8059-01A-11R-2343-13,TCGA-KB-A93G-01A-11R-A39E-31,TCGA-MX-A5UG-01A-21R-A31P-31,TCGA-BR-4363-01A-01R-1157-13,TCGA-CG-5718-01A-11R-1602-13,TCGA-CG-4438-01A-01R-1157-13,TCGA-CG-4475-01A-01R-1157-13,TCGA-VQ-A8PC-01A-11R-A39E-31,TCGA-CD-A48C-01A-11R-A24K-31,TCGA-HU-A4HD-01A-11R-A251-31,TCGA-MX-A663-01A-11R-A31P-31,TCGA-VQ-A8P2-01A-11R-A36D-31,TCGA-VQ-A8E3-01A-11R-A39E-31,TCGA-RD-A7C1-01A-11R-A32D-31,TCGA-SW-A7EB-01A-11R-A354-31,TCGA-D7-6815-01A-11R-1884-13,TCGA-BR-8484-01A-11R-2402-13,TCGA-D7-A4Z0-01A-22R-A251-31,TCGA-CG-5721-01A-11R-1602-13,TCGA-BR-A4J5-01A-21R-A251-31,TCGA-BR-4361-01A-01R-1157-13,TCGA-BR-6456-01A-11R-1802-13,TCGA-BR-7196-01A-11R-2055-13,TCGA-CG-4469-01A-01R-1157-13,TCGA-D7-A6EV-01A-11R-A31P-31,TCGA-R5-A7ZE-01B-11R-A354-31,TCGA-VQ-A91U-01A-11R-A414-31,TCGA-ZQ-A9CR-01A-11R-A39E-31,TCGA-HU-A4GY-01A-21R-A24K-31,TCGA-BR-6452-01A-12R-1802-13,TCGA-HU-A4GD-01A-11R-A36D-31,TCGA-RD-A8N2-01A-12R-A36D-31,TCGA-RD-A8N6-01A-11R-A36D-31,TCGA-FP-8209-01A-11R-2343-13,TCGA-IN-AB1X-01A-11R-A39E-31,TCGA-BR-A44T-01A-32R-A24K-31,TCGA-VQ-A92D-01A-11R-A414-31,TCGA-BR-6454-01A-11R-1802-13,TCGA-VQ-A8PH-01A-12R-A414-31,TCGA-D7-A748-01A-12R-A32D-31,TCGA-BR-6705-01A-12R-1884-13,TCGA-BR-A44U-01A-11R-A36D-31,TCGA-BR-4366-01A-01R-1157-13,TCGA-BR-8384-01A-21R-2402-13,TCGA-BR-7716-01A-21R-2055-13,TCGA-RD-A8N9-01A-12R-A39E-31,TCGA-BR-8588-01A-11R-2402-13,TCGA-VQ-A8PJ-01A-11R-A414-31,TCGA-CG-5724-01A-11R-1602-13,TCGA-BR-8380-01A-11R-2343-13,TCGA-BR-8368-01A-11R-2343-13,TCGA-BR-8080-01A-11R-2343-13,TCGA-VQ-A94T-01A-11R-A414-31,TCGA-BR-6564-01A-12R-1884-13,TCGA-BR-8592-01A-11R-2402-13,TCGA-BR-7707-01A-11R-2055-13,TCGA-F1-6874-01A-11R-1884-13,TCGA-D7-8572-01A-11R-2343-13,TCGA-VQ-A8E0-01A-11R-A414-31,TCGA-D7-6524-01A-11R-1802-13,TCGA-VQ-A91K-01A-11R-A414-31,TCGA-BR-4370-01A-01R-1157-13,TCGA-R5-A7ZR-01A-11R-A354-31,TCGA-CD-5799-01A-11R-1602-13,TCGA-BR-8382-01A-11R-2402-13,TCGA-R5-A7ZF-01A-11R-A354-31,TCGA-IN-AB1V-01A-21R-A414-31,TCGA-FP-7916-01A-11R-2203-13,TCGA-D7-8579-01A-11R-2343-13,TCGA-IN-A7NU-01A-22R-A354-31,TCGA-BR-7851-01A-11R-2203-13,TCGA-FP-8210-01A-11R-2343-13,TCGA-BR-8295-01A-11R-2343-13,TCGA-HU-8602-01A-11R-2402-13,TCGA-VQ-A91Z-01A-11R-A414-31,TCGA-CD-8531-01A-11R-2343-13,TCGA-VQ-A8PX-01A-12R-A414-31,TCGA-BR-7959-01A-11R-2343-13,TCGA-HU-A4H3-01A-21R-A251-31,TCGA-CG-5717-01A-11R-1602-13,TCGA-D7-6520-01A-11R-1802-13,TCGA-BR-6803-01A-11R-1884-13,TCGA-VQ-A94O-01A-11R-A414-31,TCGA-HU-8610-01A-22R-2402-13,TCGA-HU-8249-01A-11R-A36D-31,TCGA-CD-8525-01A-11R-2343-13,TCGA-VQ-A8PO-01A-11R-A414-31,TCGA-VQ-A8PF-01A-11R-A414-31,TCGA-CG-5716-01A-21R-1802-13,TCGA-CD-5801-01A-11R-1602-13,TCGA-HU-A4GH-01A-11R-A24K-31,TCGA-BR-4253-01A-01R-1131-13,TCGA-HU-8608-01A-11R-2402-13,TCGA-CG-4466-01A-01R-1157-13,TCGA-VQ-A91Q-01A-12R-A414-31,TCGA-CG-4442-01A-01R-1157-13,TCGA-RD-A7BW-01A-11R-A32D-31,TCGA-F1-A72C-01A-21R-A33Y-31,TCGA-BR-7704-01A-11R-2055-13,TCGA-RD-A7BT-01A-11R-A33Y-31,TCGA-D7-6818-01A-11R-1884-13,TCGA-CD-8533-01A-11R-2343-13,TCGA-3M-AB46-01A-11R-A414-31,TCGA-F1-A448-01A-11R-A24K-31,TCGA-BR-4371-01A-01R-1157-13,TCGA-BR-8690-01A-11R-2402-13,TCGA-RD-A8NB-01A-12R-A39E-31,TCGA-CD-8528-01A-11R-2343-13,TCGA-RD-A8MW-01A-11R-A36D-31,TCGA-RD-A8N4-01A-21R-A36D-31,TCGA-HU-A4G8-01A-11R-A251-31,TCGA-CG-4437-01A-01R-1802-13,TCGA-BR-8381-01A-11R-2402-13,TCGA-D7-A747-01A-22R-A33Y-31,TCGA-BR-4357-01A-01R-1157-13,TCGA-FP-8631-01A-11R-2402-13,TCGA-FP-8211-01A-11R-2343-13,TCGA-BR-8373-01A-11R-2343-13,TCGA-HU-A4G3-01A-11R-A24K-31,TCGA-D7-5577-01A-01R-1602-13,TCGA-VQ-A8DV-01A-12R-A36D-31,TCGA-KB-A6F7-01A-12R-A32D-31,TCGA-RD-A8MV-01A-11R-A36D-31,TCGA-BR-6802-01A-11R-1884-13,TCGA-HF-7133-01A-11R-2055-13,TCGA-HF-A5NB-01A-11R-A31P-31,TCGA-RD-A8N1-01A-12R-A36D-31,TCGA-D7-8570-01A-11R-2343-13,TCGA-VQ-A94U-01A-12R-A414-31,TCGA-BR-A4IV-01A-31R-A251-31,TCGA-D7-6525-01A-11R-1802-13,TCGA-HU-A4H6-01A-11R-A251-31,TCGA-BR-8676-01A-11R-2402-13,TCGA-D7-6519-01A-11R-1802-13,TCGA-VQ-A923-01A-11R-A414-31,TCGA-D7-8573-01A-11R-2343-13,TCGA-KB-A93H-01A-11R-A39E-31,TCGA-BR-A4J8-01A-11R-A251-31,TCGA-BR-8487-01A-11R-2402-13,TCGA-CD-8530-01A-11R-2343-13,TCGA-VQ-A927-01A-12R-A414-31,TCGA-IN-7806-01A-11R-2055-13,TCGA-BR-8077-01A-11R-2343-13,TCGA-CD-8532-01A-11R-2343-13,TCGA-BR-8589-01A-11R-2402-13,TCGA-BR-4294-01A-01R-1131-13,TCGA-HU-A4GU-01A-11R-A251-31,TCGA-CG-5719-01A-11R-1602-13,TCGA-VQ-A91N-01A-11R-A414-31,TCGA-HU-A4H0-01A-11R-A251-31,TCGA-VQ-A8PQ-01A-11R-A414-31,TCGA-VQ-A94R-01A-11R-A414-31,TCGA-BR-4368-01A-01R-1157-13,TCGA-SW-A7EA-01A-12R-A354-31,TCGA-CD-5803-01A-11R-1602-13,TCGA-D7-8578-01A-21R-2343-13,TCGA-BR-8371-01A-11R-2343-13,TCGA-IN-A7NT-01A-21R-A354-31,TCGA-VQ-AA6J-01A-11R-A414-31,TCGA-VQ-A91S-01A-11R-A414-31,TCGA-CD-8524-01A-11R-2343-13,TCGA-CG-4476-01A-01R-1157-13,TCGA-HU-A4GQ-01A-11R-A36D-31,TCGA-HU-A4HB-01A-12R-A251-31,TCGA-RD-A8N5-01A-12R-A36D-31,TCGA-VQ-A91Y-01A-11R-A414-31,TCGA-BR-4257-01A-01R-1131-13,TCGA-BR-8483-01A-31R-2402-13,TCGA-R5-A7O7-01A-11R-A33Y-31,TCGA-BR-8286-01A-12R-2343-13,TCGA-D7-5578-01A-01R-1602-13,TCGA-FP-8099-01A-11R-2343-13,TCGA-CG-5726-01A-11R-1602-13,TCGA-FP-7735-01A-11R-2055-13,TCGA-BR-8296-01A-11R-2343-13,TCGA-FP-A9TM-01A-11R-A39E-31,TCGA-CG-4477-01A-01R-1157-13,TCGA-VQ-A8PM-01A-21R-A414-31,TCGA-VQ-A8DU-01A-11R-A36D-31,TCGA-IN-A6RR-01A-12R-A32D-31,TCGA-VQ-A8PB-01A-11R-A39E-31,TCGA-BR-4201-01A-01R-1131-13,TCGA-HF-7131-01A-11R-2055-13,TCGA-CD-8529-01A-11R-2343-13,TCGA-D7-8574-01A-13R-2343-13,TCGA-B7-A5TN-01A-21R-A31P-31,TCGA-BR-7957-01A-11R-2203-13,TCGA-CG-5720-01A-11R-1602-13,TCGA-CD-5800-01A-11R-1602-13,TCGA-D7-A4YX-01A-11R-A251-31,TCGA-BR-8485-01A-11R-2402-13,TCGA-BR-6566-01A-11R-1802-13,TCGA-B7-A5TK-01A-12R-A36D-31,TCGA-BR-7197-01A-11R-2203-13,TCGA-VQ-AA69-01A-11R-A414-31,TCGA-D7-6527-01A-11R-1802-13,TCGA-VQ-AA68-01A-11R-A414-31,TCGA-BR-4280-01A-01R-1131-13,TCGA-CD-A4MH-01A-11R-A251-31,TCGA-CD-8527-01A-11R-2343-13,TCGA-EQ-8122-01A-11R-2343-13,TCGA-BR-8687-01A-11R-2402-13,TCGA-VQ-AA6G-01A-11R-A414-31,TCGA-CD-A4MG-01A-11R-A251-31,TCGA-B7-A5TJ-01A-11R-A31P-31,TCGA-CD-A489-01A-11R-A24K-31,TCGA-BR-8680-01A-11R-2402-13,TCGA-D7-8576-01A-11R-2343-13,TCGA-BR-6710-01A-11R-1884-13,TCGA-BR-8284-01A-11R-2343-13,TCGA-CG-5723-01A-11R-1602-13,TCGA-BR-8590-01A-11R-2402-13,TCGA-HU-A4GX-01A-12R-A251-31,TCGA-CG-4465-01A-01R-1157-13,TCGA-BR-8677-01A-11R-2402-13,TCGA-BR-8365-01A-21R-2343-13,TCGA-CG-5725-01A-11R-1602-13,TCGA-D7-8575-01A-11R-2343-13,TCGA-BR-A4QL-01A-31R-A251-31,TCGA-HU-A4H2-01A-11R-A251-31,TCGA-BR-8060-01A-11R-2343-13,TCGA-VQ-A91V-01A-11R-A414-31,TCGA-BR-7958-01A-21R-2343-13,TCGA-CD-A48A-01A-12R-A36D-31,TCGA-BR-4369-01A-01R-1157-13,TCGA-FP-7998-01A-11R-2203-13,TCGA-HF-7132-01A-11R-2055-13,TCGA-HU-8604-01A-11R-2402-13,TCGA-BR-6801-01A-11R-1884-13
PD-L1,0.455484884,1.381769289,2.036057197,1.340895761,1.229974033,0.403989118,0.527346536,0.331776173,0.308919147,0.483556867,0.849277519,1.852079998,0.489405526,1.163687383,3.321435958,1.258460013,3.987586575,0.392063603,3.594938784,1.131329872,1.563475747,8.194531232,0.579218954,2.0067079,0.929361832,1.135790757,0.781054122,0.920356291,0.688592949,3.278763694,0.318372407,0.278400501,2.07177789,1.982726314,0.944208652,1.953968067,1.555363372,1.472126415,0.261243863,3.502741968,0.462618563,1.196854328,0.625909103,1.473587397,0.471631255,1.420510704,2.197508128,10.4284901,0.471315072,0.163764233,2.150672825,1.36475238,0.748289928,3.287810024,1.246559463,2.3287401,0.599594655,1.000808173,2.092010395,0.637009317,0.912551616,1.150803297,0.331127489,0.48494806,0.747963897,1.939375701,1.941462781,12.5391219,6.413157184,1.104432713,0.629348545,1.586008167,5.262207822,0.905926202,3.927072542,1.300740446,1.224467292,0.863703036,1.035760091,0.575491376,2.116407133,1.582546083,1.19927897,1.592013066,2.134841155,0.785542637,1.06521099,0.922436904,0.367889993,1.506846113,1.797355394,0.235148573,1.611156655,0.599660271,3.970834514,10.24666244,2.865213368,1.783954525,5.338367488,1.403038269,5.213599857,3.010769231,1.002256214,4.529878081,0.138556381,0.430697393,0.401964508,0.330133016,0.617965456,0.802854361,1.223566397,1.145115472,2.273647928,2.695162693,0.677559897,0.976323771,0.724484418,0.924426699,0.504247749,0.909155068,0.541981934,0.598802976,2.252819226,0.513092837,1.070958946,2.843744265,1.310394338,0.632841171,1.088706691,4.11691827,4.733130166,1.811309063,0.79205809,1.598118639,0.318289692,1.948475743,0.592362269,1.700836921,1.106063712,2.280035916,2.111004662,0.242749801,0.648115763,3.589341498,0.155487552,0.475194649,0.506639348,3.270886342,1.843470492,2.401126366,1.052602623,3.189558754,1.187189225,1.16538177,0.759329611,0.43264334,0.614641691,0.982569832,9.741913144,3.39240497,0.583990761,1.75998547,2.337826931,1.403151795,10.54336625,0.562402988,4.24905807,1.175140647,1.396832324,1.835859951,0.278702805,0.701781289,1.253494779,2.283986188,2.00873722,2.026604616,0.488963016,0.399514766,0.365537466,1.243546486,5.791131091,1.793465646,0.750909565,1.528909677,0.543655301,1.483916329,0.665416857,0.173468989,0.553611294,0.931465807,1.554864047,1.537051238,1.458614008,0.286261473,1.534895861,0.394819154,0.901408706,1.387079641,2.588597726,0.582952916,0.620286294,3.635890836,2.007875506,2.796834521,0.634592521,1.934564051,1.32192792,3.826967931,0.486695233,0.322531481,2.901201806,0.856523972,1.050273417,3.193080273,0.814283509,1.485545113,1.745908968,1.385532683,0.174532745,6.850649536,0.081038249,0.50430848,0.472924071,0.984580772,0.828526704,3.101209036,0.423901126,0.528313997,0.92387031,3.211811617,2.048352359,0.665760765,2.075272867,3.077479832,0.627190389,1.398735696,0.713919154,17.93757611,161.1671854,0.682163873,0.919642585,1.653084613,1.530831186,0.957200905,1.829710091,0.299698265,0.778044213,0.241943159,0.373488425,1.483726165,1.737654222,1.242430214,3.60631477,0.961432837,2.066549172,0.96346328,4.643636722,2.350150957,2.096315088,0.796216905,4.821060112,0.559847142,0.932297799,0.877933634,0.274418349,3.870835825,0.321066152,1.150397108,2.175087298,8.198855847,2.874484358,1.691561814,2.022941789,3.847924175,0.444966081,0.62788748,1.824564252,0.894325665,0.752027651,0.374645941,3.131006494,0.908146151,0.720793796,0.524536526,1.400344588,1.029113063,0.841265836,0.260490985,1.497530151,1.421851765,2.865714054,0.850098955,0.623619701,0.511523008,0.669177794,11.05803887,2.016909824,1.035253644,2.401949744,11.04892903,2.217580703,1.053742982,0.538023203,2.295075664,3.066929349,5.021206927,0.552091659,1.081403664,2.444151076,1.439013906,0.863657132,1.464910224,1.696971013,0.344811455,1.484241263,0.875752321,1.15269793,0.806485971,0.565261383,0.390700138,0.930230507,0.930038251,7.570145188,1.072589959,0.876254854,0.38501829,0.975408821,4.283353571,1.890378755,1.399365486,1.031724303,0.947272255,0.664704118,1.454363025,0.16011129,5.882996963,1.097528624,1.399979206,21.43240023,0.120920656,2.501976741,0.464029372,1.248534765,2.569719252,1.062059287,0.394026633,0.566298123,0.247295501,2.101124282,0.801067523,0.285752262,1.041171714,0.221455395,0.726070097,0.422917594,1.41222609,4.996325002,1.107834385,2.033507157,2.082370938,3.263502571,1.166229649,0.357507954,1.634555555,0.670675127,0.839995361,2.635564148,0.448028223,5.352589137,8.310657727,1.038715074,28.50556542,2.021403765,98.26264307,0.538662115
